Laptop Name;Old Price;Discount Percentages;Current Prices;Rating;Number of Ratings;Link;Unit Available;Offer Type;Seller Name and Score;Door Delivery Info;Pickup Station Info;Return Policy Info
Lenovo IdeaPad 1 15IAU7, Intel Core I7-1255U, 8GB RAM, 512GB SSD, Integrated Graphics, 15.6 FHD - Abyss Blue;EGP 19,691.00;0.02;EGP 19,326.00;0 out of 5;(No ratings available);https://www.jumia.com.eg/asus-vivobook-16x-d1603qa-mb005w-16.0-inch-amd-ryzentm-5-5600h-8gb-512gb-ssd-amd-radeontm-graphics-transparent-silver-47571457.html;5 units left;Offer type: information not available;Seller Name: Jumia, Score: 100%;Delivery Fees: Free delivery, Delivery Dates: 05 September, Ready Time: 5hrs 12mins;Pickup Fees: Free delivery, Pickup Dates: 05 September, Ready Time: 5hrs 12mins;Return Policy: Free return within the legal return period from 14 to 30 days, and if they meet the terms & conditions, with the need to report any apparent defect within 48 hours. For more details about return policy.Details, For more details: /return-policy-cp/
"DELL Inspiron G3 3500 - Intel® Core™ I7-10750H - 16GB -1TB+256GB SSD - NVIDIA® GeForce® GTX 1650 4 GB -15.6"" FHD - Black";EGP 24,499.00;0.04;EGP 23,592.00;0 out of 5;(No ratings available);https://www.jumia.com.eg/acer-aspire-5-laptop-intel-core-i7-1165g7-12gb-ram-1tb-ssd-15.6-inch-fhd-nvidia-450-2gb-silver-44860778.html;1 units left;Offer Type: Back to school offers;Seller Name: Jumia, Score: 100%;Delivery Fees: Free delivery, Delivery Dates: 05 September, Ready Time: 5hrs 12mins;Pickup Fees: Free delivery, Pickup Dates: 05 September, Ready Time: 5hrs 12mins;Return Policy: Free return within the legal return period from 14 to 30 days, and if they meet the terms & conditions, with the need to report any apparent defect within 48 hours. For more details about return policy.Details, For more details: /return-policy-cp/
Asus ROG Strix SCAR- G533QS -HF017T-15.6-Inch Fhd -R9-5900HX Processer-32GB RAM-1TB SSD-16GB Nvidia GeForce RTX 3080 16GB -Win10;EGP 35,000.00;0.03;EGP 33,799.00;0 out of 5;(No ratings available);https://www.jumia.com.eg/lenovo-thinkpad-e14-intel-core-i7-1165g7-8gb-ram-512-ssd-14-inch-fhd-nvidiarmx450-freedos-no-windows-black-37851571.html;2 units left;Offer Type: Back to school offers;Seller Name: Jumia, Score: 100%;Delivery Fees: Free delivery, Delivery Dates: 05 September, Ready Time: 5hrs 12mins;Pickup Fees: Free delivery, Pickup Dates: 05 September, Ready Time: 5hrs 12mins;Return Policy: Free return within the legal return period from 14 to 30 days, and if they meet the terms & conditions, with the need to report any apparent defect within 48 hours. For more details about return policy.Details, For more details: /return-policy-cp/
"HP Victus 15-fb0033ne - AMD Ryzen™ 7-5800H - 16GB - 512GB SSD -NVIDIA® GeForce RTX™ 3050 Ti 4GB - 15.6"" FHD - Win11 - Mica Silver";Old price not available;0;EGP 25,000.00;2 out of 5;(2 verified ratings);https://www.jumia.com.eg/vostro-3515-laptop-amd-ryzen-5-3450u-8gb-ram-512-gb-ssd-amd-vga-8-graphics-15.6-inch-fhd-ubuntu-black-dell-mpg864846.html;1 units left;Offer type: information not available;Seller Name: flash TECH, Score: 100%;Delivery Fees: EGP 52.44, Delivery Dates: 06 September, Ready Time: 07 September;Pickup Fees: EGP 52.44, Pickup Dates: 06 September, Ready Time: 07 September;Return Policy: Free return within the legal return period from 14 to 30 days, and if they meet the terms & conditions, with the need to report any apparent defect within 48 hours. For more details about return policy.Details, For more details: /return-policy-cp/
DELL G15 5520 Gaming Laptop -15.6-Inch-Intel Core I7-12th -16GB -512GB SSD -NVIDIA RTX 3060 6GB -Dos -Dark Shadow Grey;EGP 19,999.00;0.05;EGP 19,050.00;0 out of 5;(No ratings available);https://www.jumia.com.eg/acer-aspire-5-laptop-amd-ryzen7-5700u-8gb-ram-512-ssd-15.6-inch-fhd-amd-radeon-rx640-2gb-silver-44860783.html;1 units left;Offer Type: Back to school offers;Seller Name: Jumia, Score: 100%;Delivery Fees: Free delivery, Delivery Dates: 05 September, Ready Time: 5hrs 12mins;Pickup Fees: Free delivery, Pickup Dates: 05 September, Ready Time: 5hrs 12mins;Return Policy: Free return within the legal return period from 14 to 30 days, and if they meet the terms & conditions, with the need to report any apparent defect within 48 hours. For more details about return policy.Details, For more details: /return-policy-cp/
Asus VivoBook 15- X1502ZA-EJ005W -15.6 Inch FHD-Intel Core I5-1235U -512GB SSD -8GB Ram -Intel - Win11;Old price not available;0;EGP 11,499.00;0 out of 5;(No ratings available);https://www.jumia.com.eg/lenovo-ideapad-3-15itl6-intelr-coretm-i3-1115g4-ram-4gb-1tb-hhd-integrated-intelr-uhd-15.6-fhd-arctic-grey-dos-47373486.html;3 units left;Offer type: information not available;Seller Name: Brothers Computer Marketplace, Score: 100%;Delivery Fees: EGP 52.44, Delivery Dates: 06 September, Ready Time: 07 September;Pickup Fees: EGP 52.44, Pickup Dates: 06 September, Ready Time: 07 September;Return Policy: Free return within the legal return period from 14 to 30 days, and if they meet the terms & conditions, with the need to report any apparent defect within 48 hours. For more details about return policy.Details, For more details: /return-policy-cp/
Lenovo IdeaPad 3 15ITL6, Intel Core I3-1115G4, 4GB RAM, 256GB SSD, Integrated Graphics, 15.6 FHD - SAND;EGP 39,000.00;0.01;EGP 38,500.00;0 out of 5;(No ratings available);https://www.jumia.com.eg/dell-g15-5511-gaming-laptop-intel-core-i7-11800h-16gb-ram-512gb-ssd-15.6-inch-fhd-nvidia-rtx-3050-4g-win11-home-grey-25912512.html;1 units left;Offer type: information not available;Seller Name: New Vision Marketplace, Score: 46%;Delivery Fees: EGP 52.44, Delivery Dates: 06 September, Ready Time: 07 September;Pickup Fees: EGP 52.44, Pickup Dates: 06 September, Ready Time: 07 September;Return Policy: Free return within the legal return period from 14 to 30 days, and if they meet the terms & conditions, with the need to report any apparent defect within 48 hours. For more details about return policy.Details, For more details: /return-policy-cp/
DELL Laptop DELL VOSTRO 3520 CORE I7-1255U 12TH - 8GB DDR4 - 512 SSD 15.6 INCH FHD - UBUNTU;Old price not available;0;EGP 53,999.00;0 out of 5;(No ratings available);https://www.jumia.com.eg/lenovo-legion-5-pro-16ith6h-intelr-coretm-i7-11800h-ram-16-gb-1tb-ssd-nvidiar-geforce-rtxtm-3060-6gb-16-wqxga-2560x1600-ips-stingray-dos-47373488.html;2 units left;Offer type: information not available;Seller Name: Brothers Computer Marketplace, Score: 100%;Delivery Fees: EGP 52.44, Delivery Dates: 06 September, Ready Time: 07 September;Pickup Fees: EGP 52.44, Pickup Dates: 06 September, Ready Time: 07 September;Return Policy: Free return within the legal return period from 14 to 30 days, and if they meet the terms & conditions, with the need to report any apparent defect within 48 hours. For more details about return policy.Details, For more details: /return-policy-cp/
"HP ENVY X360 13-bd0063dx Convert 2 In1 Laptop - Intel Core I5-1135G7 - 8GB RAM - 256GB SSD - 13.3"" FHD IPS Multiouch - Intel Iris Xe Graphics - FingerPrint - Backlit KB - Win 10 10- Pale Gold - (English/Arabic Keyboard)";EGP 21,500.00;0.17;EGP 17,850.00;0 out of 5;(No ratings available);https://www.jumia.com.eg/acer-aspire-5-a515-45g-r1re-amd-ryzen-5-5500u-512gb-ssd-8gb-ram-amd-radeon-rx640-2gb-15.6-inch-dos-no-windows-45176042.html;3 units left;Offer type: information not available;Seller Name: Egypt-Laptop Marketplace, Score: 80%;Delivery Fees: EGP 52.44, Delivery Dates: 06 September, Ready Time: 07 September;Pickup Fees: EGP 52.44, Pickup Dates: 06 September, Ready Time: 07 September;Return Policy: Free return within the legal return period from 14 to 30 days, and if they meet the terms & conditions, with the need to report any apparent defect within 48 hours. For more details about return policy.Details, For more details: /return-policy-cp/
"Lenovo LEGION 5 -AMD RYZEN 7 5800H-16G RAM-1TB SSD-RTX 3070-8G -15.6FHD  165Hz BLUE+ GAMING MOUSE - DOS ""No Windows""";Old price not available;0;EGP 66,200.00;0 out of 5;(No ratings available);https://www.jumia.com.eg/lenovo-legion-5-amd-ryzen-7-5800h-16g-ram-1tb-ssd-rtx-3070-8g-15.6fhd-165hz-blue-gaming-mouse-dos-no-windows-29859099.html;1 units left;Offer type: information not available;Seller Name: Elite for trade Marketplace, Score: 50%;Delivery Fees: EGP 52.44, Delivery Dates: 06 September, Ready Time: 07 September;Pickup Fees: EGP 52.44, Pickup Dates: 06 September, Ready Time: 07 September;Return Policy: Free return within the legal return period from 14 to 30 days, and if they meet the terms & conditions, with the need to report any apparent defect within 48 hours. For more details about return policy.Details, For more details: /return-policy-cp/
"Lenovo Legion 5 15ITH6H Intel ®Core™i7-11800H- Ram 16GB - 512 GB SSD - GPU RTX 3060 6GB-15.6"" IPS FHD165 HZ- DOS- Phantom Blue";EGP 45,599.00;0.02;EGP 44,599.00;0 out of 5;(No ratings available);https://www.jumia.com.eg/lenovo-legion-5-15ith6h-intel-rcoretmi7-11800h-ram-16gb-512-gb-ssd-gpu-rtx-3060-6gb-15.6-ips-fhd165-hz-dos-phantom-blue-47373483.html;1 units left;Offer type: information not available;Seller Name: Brothers Computer Marketplace, Score: 100%;Delivery Fees: EGP 52.44, Delivery Dates: 06 September, Ready Time: 07 September;Pickup Fees: EGP 52.44, Pickup Dates: 06 September, Ready Time: 07 September;Return Policy: Free return within the legal return period from 14 to 30 days, and if they meet the terms & conditions, with the need to report any apparent defect within 48 hours. For more details about return policy.Details, For more details: /return-policy-cp/
"Asus TUF Gaming F15 FX507ZV4-LP007W (Intel Core I7-12700H - Ram 16GB - Hard 512 SSD-GPU NVIDIA® GeForce RTX™ 4060 8GB - Display 15.6"" FHD 144HZ-OS Win 11 - Color JAEGER GRAY)";Old price not available;0;EGP 55,555.00;0 out of 5;(No ratings available);https://www.jumia.com.eg/asus-tuf-gaming-f15-fx507zv4-lp007w-intel-core-i7-12700h-ram-16gb-hard-512-ssd-gpu-nvidiar-geforce-rtxtm-4060-8gb-display-15.6-fhd-144hz-os-win-11-color-jaeger-gray-47596445.html;1 units left;Offer type: information not available;Seller Name: Brothers Computer Marketplace, Score: 100%;Delivery Fees: EGP 52.44, Delivery Dates: 06 September, Ready Time: 07 September;Pickup Fees: EGP 52.44, Pickup Dates: 06 September, Ready Time: 07 September;Return Policy: Free return within the legal return period from 14 to 30 days, and if they meet the terms & conditions, with the need to report any apparent defect within 48 hours. For more details about return policy.Details, For more details: /return-policy-cp/
Asus ROG Flow X13 GV301QH-K5252T AMD R9-5980HS-32GB RAM-1TB SSD-GTX 1650 4GB With RTX 3080-13.4 FHD 60Hz Touch-Win10-Pen - BLACK;EGP 180,000.00;0.42;EGP 103,999.00;0 out of 5;(No ratings available);https://www.jumia.com.eg/asus-rog-flow-x13-gv301qh-k5252t-amd-r9-5980hs-32gb-ram-1tb-ssd-gtx-1650-4gb-with-rtx-3080-13.4-fhd-60hz-touch-win10-pen-black-34447868.html;2 units left;Offer type: information not available;Seller Name: BS-Store Marketplace, Score: 100%;Delivery Fees: EGP 52.44, Delivery Dates: 06 September, Ready Time: 07 September;Pickup Fees: EGP 52.44, Pickup Dates: 06 September, Ready Time: 07 September;Return Policy: Free return within the legal return period from 14 to 30 days, and if they meet the terms & conditions, with the need to report any apparent defect within 48 hours. For more details about return policy.Details, For more details: /return-policy-cp/
HP ENVY X360 13-bf0003ne - Intel® Core™ I5-1230U - 8GB - 512GB SSD - Windows 11;EGP 34,667.00;0.07;EGP 32,099.00;0 out of 5;(No ratings available);https://www.jumia.com.eg/hp-envy-x360-13-bf0003ne-intelr-coretm-i5-1230u-8gb-512gb-ssd-windows-11-40532014.html;1 units left;Offer type: information not available;Seller Name: 2B Stores Marketplace, Score: 86%;Delivery Fees: EGP 52.44, Delivery Dates: 06 September, Ready Time: 07 September;Pickup Fees: EGP 52.44, Pickup Dates: 06 September, Ready Time: 07 September;Return Policy: Free return within the legal return period from 14 to 30 days, and if they meet the terms & conditions, with the need to report any apparent defect within 48 hours. For more details about return policy.Details, For more details: /return-policy-cp/
Lenovo IdeaPad 3 15ITL6, Intel Core I3-1115G4, 4GB RAM, 1TB HDD, Integrated, 15.6 FHD - Abyss Blue;EGP 16,999.00;0.27;EGP 12,399.00;0 out of 5;(No ratings available);https://www.jumia.com.eg/lenovo-ideapad-3-15itl6-intel-core-i3-1115g4-4gb-ram-1tb-hdd-integrated-15.6-fhd-abyss-blue-47596493.html;1 units left;Offer type: information not available;Seller Name: MoreShopping, Score: 74%;Delivery Fees: EGP 52.44, Delivery Dates: 06 September, Ready Time: 07 September;Pickup Fees: EGP 52.44, Pickup Dates: 06 September, Ready Time: 07 September;Return Policy: Free return within the legal return period from 14 to 30 days, and if they meet the terms & conditions, with the need to report any apparent defect within 48 hours. For more details about return policy.Details, For more details: /return-policy-cp/
Apple MacBook Air 13.6 M2  256GB  Starlight  Arabic Keyboard;Old price not available;0;EGP 58,800.00;0 out of 5;(No ratings available);https://www.jumia.com.eg/apple-macbook-air-13.6-m2-256gb-starlight-arabic-keyboard-38531684.html;1 units left;Offer type: information not available;Seller Name: Techmart Marketplace, Score: 100%;Delivery Fees: EGP 52.44, Delivery Dates: 06 September, Ready Time: 07 September;Pickup Fees: EGP 52.44, Pickup Dates: 06 September, Ready Time: 07 September;Return Policy: Free return within the legal return period from 14 to 30 days, and if they meet the terms & conditions, with the need to report any apparent defect within 48 hours. For more details about return policy.Details, For more details: /return-policy-cp/
DELL 15-3520 Latitude Laptop - Core I5-1135G7 - 8GB RAM - 256 GB SSD - 15.6 Inch- Intel® UHD Graphics - DOS - Black;Old price not available;0;EGP 28,000.00;0 out of 5;(No ratings available);https://www.jumia.com.eg/dell-15-3520-latitude-laptop-core-i5-1135g7-8gb-ram-256-gb-ssd-15.6-inch-intelr-uhd-graphics-dos-black-39495810.html;1 units left;Offer type: information not available;Seller Name: IBS Computer, Score: 50%;Delivery Fees: EGP 52.44, Delivery Dates: 06 September, Ready Time: 07 September;Pickup Fees: EGP 52.44, Pickup Dates: 06 September, Ready Time: 07 September;Return Policy: Free return within the legal return period from 14 to 30 days, and if they meet the terms & conditions, with the need to report any apparent defect within 48 hours. For more details about return policy.Details, For more details: /return-policy-cp/
HP Asus X515EP-BQ8G7W I7-1165G7,8GB,512GB SSD, MX330,15.6 Inch;Old price not available;0;EGP 22,999.00;0 out of 5;(No ratings available);https://www.jumia.com.eg/hp-asus-x515ep-bq8g7w-i7-1165g78gb512gb-ssd-mx33015.6-inch-47640393.html;1 units left;Offer type: information not available;Seller Name: GRD international Marketplace, Score: 100%;Delivery Fees: EGP 52.44, Delivery Dates: 06 September, Ready Time: 07 September;Pickup Fees: EGP 52.44, Pickup Dates: 06 September, Ready Time: 07 September;Return Policy: Free return within the legal return period from 14 to 30 days, and if they meet the terms & conditions, with the need to report any apparent defect within 48 hours. For more details about return policy.Details, For more details: /return-policy-cp/
Lenovo 82k200qgax Ideapad Gaming 3 Laptop - AMD Ryzen 5 5600H - 16GB RAM - 512GB SSD + 1TB HDD - 15.6-inch FHD - NVIDIA GeForce RTX 3060 6GB GPU - FreeDOS - Black (English/Arabic Keyboard) + RGB Mouse;EGP 38,666.00;0.08;EGP 35,650.00;0 out of 5;(No ratings available);https://www.jumia.com.eg/lenovo-82k200qgax-ideapad-gaming-3-laptop-amd-ryzen-5-5600h-16gb-ram-512gb-ssd-1tb-hdd-15.6-inch-fhd-nvidia-geforce-rtx-3060-6gb-gpu-freedos-black-englisharabic-keyboard-rgb-mouse-26895005.html;1 units left;Offer type: information not available;Seller Name: Winner- Brands, Score: 100%;Delivery Fees: EGP 52.44, Delivery Dates: 06 September, Ready Time: 07 September;Pickup Fees: EGP 52.44, Pickup Dates: 06 September, Ready Time: 07 September;Return Policy: Free return within the legal return period from 14 to 30 days, and if they meet the terms & conditions, with the need to report any apparent defect within 48 hours. For more details about return policy.Details, For more details: /return-policy-cp/
Asus ROG Flow X16 GV601RM-BLK57W - 16-inch QHD AMD Ryzen™ 7 6800HS 16GB 512GB SSD NVIDIA® GeForce RTX™ 3060 - Off Black;EGP 59,173.00;0.02;EGP 58,077.00;0 out of 5;(No ratings available);https://www.jumia.com.eg/asus-rog-flow-x16-gv601rm-blk57w-16-inch-qhd-amd-ryzentm-7-6800hs-16gb-512gb-ssd-nvidiar-geforce-rtxtm-3060-off-black-47166139.html;3 units left;Offer type: information not available;Seller Name: Jumia, Score: 100%;Delivery Fees: Free delivery, Delivery Dates: 05 September, Ready Time: 5hrs 12mins;Pickup Fees: Free delivery, Pickup Dates: 05 September, Ready Time: 5hrs 12mins;Return Policy: Free return within the legal return period from 14 to 30 days, and if they meet the terms & conditions, with the need to report any apparent defect within 48 hours. For more details about return policy.Details, For more details: /return-policy-cp/
Lenovo IdeaPad 3 15ITL6 Laptop (Intel Core I5-1135G7 - 8GB Ram - HDD 1TB - Nvidia MX350 2GB - 15.6 Inch FHD TN) - Sand;EGP 21,999.00;0.12;EGP 19,399.00;0 out of 5;(No ratings available);https://www.jumia.com.eg/lenovo-ideapad-3-15itl6-laptop-intel-core-i5-1135g7-8gb-ram-hdd-1tb-nvidia-mx350-2gb-15.6-inch-fhd-tn-sand-47452491.html;1 units left;Offer type: information not available;Seller Name: MoreShopping, Score: 74%;Delivery Fees: EGP 52.44, Delivery Dates: 06 September, Ready Time: 07 September;Pickup Fees: EGP 52.44, Pickup Dates: 06 September, Ready Time: 07 September;Return Policy: Free return within the legal return period from 14 to 30 days, and if they meet the terms & conditions, with the need to report any apparent defect within 48 hours. For more details about return policy.Details, For more details: /return-policy-cp/
HP Laptop Pavilion 14-DY0009NE I7-1165G7, 8GB , 512GB SSD;Old price not available;0;EGP 29,990.00;0 out of 5;(No ratings available);https://www.jumia.com.eg/hp-laptop-pavilion-14-dy0009ne-i7-1165g7-8gb-512gb-ssd-45486308.html;2 units left;Offer type: information not available;Seller Name: GRD international Marketplace, Score: 100%;Delivery Fees: EGP 52.44, Delivery Dates: 06 September, Ready Time: 07 September;Pickup Fees: EGP 52.44, Pickup Dates: 06 September, Ready Time: 07 September;Return Policy: Free return within the legal return period from 14 to 30 days, and if they meet the terms & conditions, with the need to report any apparent defect within 48 hours. For more details about return policy.Details, For more details: /return-policy-cp/
